time, sequence, highest ack, high ack time, last time ack, cwin, one-way-delay, rtt-sample, SRTT, RTT min, Bandwidth (B/s), Receive rate (B/s), Send MTU, pacing packet time(us), nb retrans, nb spurious, cwin blkd, flow blkd, stream blkd, cc_state, cc_param, bw_max, transit, 
5660650, 89, 78, 5660650, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 844, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
5727290, 89, 79, 5727290, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 844, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
5727290, 90, 79, 5727290, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 844, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
5793929, 90, 80, 5793929, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 844, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
5793929, 91, 80, 5793929, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 844, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
5860568, 91, 81, 5860568, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 823, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
5860568, 92, 81, 5860568, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 823, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
5927208, 92, 82, 5927208, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 823, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
5927208, 93, 82, 5927208, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 823, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
5993847, 93, 83, 5993847, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 823, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
5993847, 94, 83, 5993847, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 823, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
6060486, 94, 84, 6060486, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 823, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
6060486, 95, 84, 6060486, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 823, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
6127126, 95, 85, 6127126, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 823, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
6127126, 96, 85, 6127126, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 823, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
6193765, 96, 86, 6193765, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 823, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
6193765, 97, 86, 6193765, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 823, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
6260263, 97, 87, 6260263, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 823, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
6260263, 98, 87, 6260263, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 823, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
6326761, 98, 88, 6326761, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 823, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
6326761, 99, 88, 6326761, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 823, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
6393259, 99, 89, 6393259, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 823, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
6393259, 100, 89, 6393259, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 823, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
6459757, 100, 90, 6459757, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 823, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
6459757, 101, 90, 6459757, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 823, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
6526131, 101, 91, 6526131, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 826, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
6526131, 102, 91, 6526131, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 826, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
6592505, 102, 92, 6592505, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 826, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
6592505, 103, 92, 6592505, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 826, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
6658879, 103, 93, 6658879, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 826, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
6658879, 104, 93, 6658879, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 826, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
6725253, 104, 94, 6725253, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 826, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
6725253, 105, 94, 6725253, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 826, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
6791627, 105, 95, 6791627, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 826, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
6791627, 106, 95, 6791627, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 826, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
6858001, 106, 96, 6858001, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 826, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
6858001, 107, 96, 6858001, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 826, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
6924376, 107, 97, 6924376, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 826, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
6924376, 108, 97, 6924376, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 826, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
6990750, 108, 98, 6990750, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 826, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
6990750, 109, 98, 6990750, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 826, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
7057016, 109, 99, 7057016, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 826, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
7057016, 110, 99, 7057016, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 826, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
7123282, 110, 100, 7123282, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 826, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
7123282, 111, 100, 7123282, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 826, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
7189547, 111, 101, 7189547, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 829, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
7189547, 112, 101, 7189547, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 829, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
7255813, 112, 102, 7255813, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 829, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
7255813, 113, 102, 7255813, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 829, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
7322079, 113, 103, 7322079, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 829, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
7322079, 114, 103, 7322079, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 829, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
7388345, 114, 104, 7388345, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 829, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
7388345, 115, 104, 7388345, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 829, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
7454611, 115, 105, 7454611, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 829, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
7454611, 116, 105, 7454611, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 829, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
7520877, 116, 106, 7520877, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 829, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
7520877, 117, 106, 7520877, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 829, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
7587048, 117, 107, 7587048, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 829, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
7587048, 118, 107, 7587048, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 829, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
7653220, 118, 108, 7653220, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 829, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
7653220, 119, 108, 7653220, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 829, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
7719391, 119, 109, 7719391, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 829, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
7719391, 120, 109, 7719391, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 829, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
7785562, 120, 110, 7785562, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 829, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
7785562, 121, 110, 7785562, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 829, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
7851733, 121, 111, 7851733, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 830, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
7851733, 122, 111, 7851733, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 830, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
7917904, 122, 112, 7917904, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 830, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
7917904, 123, 112, 7917904, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 830, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
7984076, 123, 113, 7984076, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 830, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
7984076, 124, 113, 7984076, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 830, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
8050247, 124, 114, 8050247, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 830, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
8050247, 125, 114, 8050247, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 830, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
8116335, 125, 115, 8116335, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 830, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
8116335, 126, 115, 8116335, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 830, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
8182423, 126, 116, 8182423, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 830, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
8182423, 127, 116, 8182423, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 830, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
8248512, 127, 117, 8248512, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 830, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
8248512, 128, 117, 8248512, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 830, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
8314600, 128, 118, 8314600, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 830, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
8314600, 129, 118, 8314600, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 830, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
8380616, 129, 119, 8380616, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 830, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
8380616, 130, 119, 8380616, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 830, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
8446631, 130, 120, 8446631, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 830, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
8446631, 131, 120, 8446631, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 830, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
8512647, 131, 121, 8512647, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 832, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
8512647, 132, 121, 8512647, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 832, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
8578663, 132, 122, 8578663, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 832, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
8578663, 133, 122, 8578663, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 832, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
8644679, 133, 123, 8644679, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 832, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 13242,
8645112, 134, 123, 8644679, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 832, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
8710694, 134, 124, 8710694, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 832, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 13242,
8711653, 135, 124, 8710694, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 832, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
8776710, 135, 125, 8776710, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 832, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 13242,
8778193, 136, 125, 8776710, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 832, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
8842726, 136, 126, 8842726, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 832, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 13242,
8844734, 137, 126, 8842726, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 832, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
8918100, 137, 127, 8918100, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 832, 1440, 66541, 5, 4, 1, 0, 0, 1, 250000, 122587, 13242,
8918100, 138, 127, 8918100, 2056261, 13440, 0, 611405, 621046, 600838, 23504, 832, 1440, 66541, 5, 4, 0, 0, 0, 1, 250000, 122587, 14682,
8993474, 138, 129, 8993474, 8380616, 49761, 0, 611410, 619842, 600838, 21385, 832, 1440, 17938, 5, 4, 1, 0, 0, 1, 695939, 122587, 11802,
8993474, 139, 129, 8993474, 8380616, 49761, 0, 611410, 619842, 600838, 21385, 832, 1440, 17938, 5, 4, 0, 0, 0, 1, 695939, 122587, 13242,
8993474, 140, 129, 8993474, 8380616, 49761, 0, 611410, 619842, 600838, 21385, 832, 1440, 17938, 5, 4, 0, 0, 0, 1, 695939, 122587, 14682,
8993474, 141, 129, 8993474, 8380616, 49761, 0, 611410, 619842, 600838, 21385, 832, 1440, 17938, 5, 4, 0, 0, 0, 1, 695939, 122587, 16122,
8993474, 142, 129, 8993474, 8380616, 49761, 0, 611410, 619842, 600838, 21385, 832, 1440, 17938, 5, 4, 0, 0, 0, 1, 695939, 122587, 17562,
9000961, 143, 129, 8993474, 8380616, 49761, 0, 611410, 619842, 600838, 21385, 832, 1440, 17938, 5, 4, 0, 0, 0, 1, 695939, 122587, 19002,
9018898, 144, 129, 8993474, 8380616, 49761, 0, 611410, 619842, 600838, 21385, 832, 1440, 17938, 5, 4, 0, 0, 0, 1, 695939, 122587, 20442,
9036835, 145, 129, 8993474, 8380616, 49761, 0, 611410, 619842, 600838, 21385, 832, 1440, 17938, 5, 4, 0, 0, 0, 1, 695939, 122587, 21882,
9054772, 146, 129, 8993474, 8380616, 49761, 0, 611410, 619842, 600838, 21385, 832, 1440, 17938, 5, 4, 0, 0, 0, 1, 695939, 122587, 23322,
9068848, 146, 130, 9068848, 8380616, 49761, 0, 611410, 619842, 600838, 21385, 832, 1440, 17938, 5, 4, 0, 0, 0, 1, 695939, 122587, 21882,
9072709, 147, 130, 9068848, 8380616, 49761, 0, 611410, 619842, 600838, 21385, 832, 1440, 17938, 5, 4, 0, 0, 0, 1, 695939, 122587, 23322,
9090646, 148, 130, 9068848, 8380616, 49761, 0, 611410, 619842, 600838, 21385, 832, 1440, 17938, 5, 4, 0, 0, 0, 1, 695939, 122587, 24762,
9108584, 149, 130, 9068848, 8380616, 49761, 0, 611410, 619842, 600838, 21385, 832, 1440, 17938, 5, 4, 0, 0, 0, 1, 695939, 122587, 26202,
9126521, 150, 130, 9068848, 8380616, 49761, 0, 611410, 619842, 600838, 21385, 832, 1440, 17938, 5, 4, 0, 0, 0, 1, 695939, 122587, 27642,
9144222, 150, 131, 9144222, 8380616, 49761, 0, 611410, 619842, 600838, 21385, 783, 1440, 17938, 5, 4, 0, 0, 0, 1, 695939, 122587, 26202,
9144458, 151, 131, 9144222, 8380616, 49761, 0, 611410, 619842, 600838, 21385, 783, 1440, 17938, 5, 4, 0, 0, 0, 1, 695939, 122587, 27642,
9162395, 152, 131, 9144222, 8380616, 49761, 0, 611410, 619842, 600838, 21385, 783, 1440, 17938, 5, 4, 0, 0, 0, 1, 695939, 122587, 29082,
9180332, 153, 131, 9144222, 8380616, 49761, 0, 611410, 619842, 600838, 21385, 783, 1440, 17938, 5, 4, 0, 1, 0, 1, 695939, 122587, 30034,
9198270, 154, 131, 9144222, 8380616, 49761, 0, 611410, 619842, 600838, 21385, 783, 1440, 17938, 5, 4, 0, 1, 0, 1, 695939, 122587, 30089,
9219596, 154, 132, 9219596, 8380616, 49761, 0, 611410, 619842, 600838, 21385, 783, 1440, 17938, 5, 4, 0, 1, 0, 1, 695939, 122587, 28649,
9294970, 154, 133, 9294970, 8380616, 49761, 0, 611410, 619842, 600838, 21385, 783, 1440, 17938, 5, 4, 0, 1, 0, 1, 695939, 122587, 27209,
9370345, 154, 134, 9370345, 8380616, 49761, 0, 611410, 619842, 600838, 21385, 783, 1440, 17938, 5, 4, 0, 1, 0, 1, 695939, 122587, 25769,
9370345, 155, 134, 9370345, 8380616, 49761, 0, 611410, 619842, 600838, 21385, 783, 1440, 17938, 5, 4, 0, 1, 0, 1, 695939, 122587, 25824,
9445655, 155, 135, 9445655, 8380616, 49761, 0, 611410, 619842, 600838, 21385, 783, 1440, 17938, 5, 4, 0, 1, 0, 1, 695939, 122587, 24384,
9520966, 155, 136, 9520966, 8380616, 49761, 0, 611410, 619842, 600838, 21385, 783, 1440, 17938, 5, 4, 0, 1, 0, 1, 695939, 122587, 22944,
9596277, 155, 137, 9596277, 8380616, 49761, 0, 611410, 619842, 600838, 21385, 783, 1440, 17938, 5, 4, 0, 1, 0, 1, 695939, 122587, 21504,
9671587, 155, 144, 9671587, 9036835, 49761, 0, 633960, 621606, 600838, 31499, 783, 1440, 17989, 5, 4, 0, 1, 0, 1, 695939, 122587, 11424,
9671587, 156, 144, 9671587, 9036835, 49761, 0, 633960, 621606, 600838, 31499, 783, 1440, 17989, 5, 4, 0, 0, 0, 1, 695939, 122587, 12864,
9671587, 157, 144, 9671587, 9036835, 49761, 0, 633960, 621606, 600838, 31499, 783, 1440, 17989, 5, 4, 0, 0, 0, 1, 695939, 122587, 14304,
9671587, 158, 144, 9671587, 9036835, 49761, 0, 633960, 621606, 600838, 31499, 783, 1440, 17989, 5, 4, 0, 0, 0, 1, 695939, 122587, 15744,
9671587, 159, 144, 9671587, 9036835, 49761, 0, 633960, 621606, 600838, 31499, 783, 1440, 17989, 5, 4, 0, 0, 0, 1, 695939, 122587, 17184,
9671587, 160, 144, 9671587, 9036835, 49761, 0, 633960, 621606, 600838, 31499, 783, 1440, 17989, 5, 4, 0, 0, 0, 1, 695939, 122587, 18624,
9671587, 161, 144, 9671587, 9036835, 49761, 0, 633960, 621606, 600838, 31499, 783, 1440, 17989, 5, 4, 0, 0, 0, 1, 695939, 122587, 20064,
9671587, 162, 144, 9671587, 9036835, 49761, 0, 633960, 621606, 600838, 31499, 783, 1440, 17989, 5, 4, 0, 0, 0, 1, 695939, 122587, 21504,
9671587, 163, 144, 9671587, 9036835, 49761, 0, 633960, 621606, 600838, 31499, 783, 1440, 17989, 5, 4, 0, 0, 0, 1, 695939, 122587, 22944,
9678083, 164, 144, 9671587, 9036835, 49761, 0, 633960, 621606, 600838, 31499, 783, 1440, 17989, 5, 4, 0, 0, 0, 1, 695939, 122587, 24384,
9696071, 165, 144, 9671587, 9036835, 49761, 0, 633960, 621606, 600838, 31499, 783, 1440, 17989, 5, 4, 0, 0, 0, 1, 695939, 122587, 25824,
9714060, 166, 144, 9671587, 9036835, 49761, 0, 633960, 621606, 600838, 31499, 783, 1440, 17989, 5, 4, 0, 0, 0, 1, 695939, 122587, 27264,
9732048, 167, 144, 9671587, 9036835, 49761, 0, 633960, 621606, 600838, 31499, 783, 1440, 17989, 5, 4, 0, 0, 0, 1, 695939, 122587, 28704,
9746898, 167, 149, 9746898, 9126521, 49761, 0, 611409, 620332, 600838, 37800, 783, 1440, 17952, 5, 4, 0, 0, 0, 1, 695939, 122587, 21504,
9749999, 168, 149, 9746898, 9126521, 49761, 0, 611409, 620332, 600838, 37800, 783, 1440, 17952, 5, 4, 0, 0, 0, 1, 695939, 122587, 22944,
9767951, 169, 149, 9746898, 9126521, 49761, 0, 611409, 620332, 600838, 37800, 783, 1440, 17952, 5, 4, 0, 0, 0, 1, 695939, 122587, 24384,
9785902, 170, 149, 9746898, 9126521, 49761, 0, 611409, 620332, 600838, 37800, 783, 1440, 17952, 5, 4, 0, 0, 0, 1, 695939, 122587, 25824,
9803853, 171, 149, 9746898, 9126521, 49761, 0, 611409, 620332, 600838, 37800, 783, 1440, 17952, 5, 4, 0, 0, 0, 1, 695939, 122587, 27264,
9821805, 172, 149, 9746898, 9126521, 49761, 0, 611409, 620332, 600838, 37800, 783, 1440, 17952, 5, 4, 0, 0, 0, 1, 695939, 122587, 28704,
9822208, 172, 153, 9822208, 9126521, 49761, 0, 611409, 620332, 600838, 37800, 730, 1440, 17952, 5, 4, 0, 0, 0, 1, 695939, 122587, 27264,
9839756, 173, 153, 9822208, 9126521, 49761, 0, 611409, 620332, 600838, 37800, 730, 1440, 17952, 5, 4, 0, 0, 0, 1, 695939, 122587, 28704,
9857708, 174, 153, 9822208, 9126521, 49761, 0, 611409, 620332, 600838, 37800, 730, 1440, 17952, 5, 4, 0, 0, 0, 1, 695939, 122587, 30144,
9875659, 175, 153, 9822208, 9126521, 49761, 0, 611409, 620332, 600838, 37800, 730, 1440, 17952, 5, 4, 0, 0, 0, 1, 695939, 122587, 31584,
9893610, 176, 153, 9822208, 9126521, 49761, 0, 611409, 620332, 600838, 37800, 730, 1440, 17952, 5, 4, 0, 0, 0, 1, 695939, 122587, 33024,
9911562, 177, 153, 9822208, 9126521, 49761, 0, 611409, 620332, 600838, 37800, 730, 1440, 17952, 5, 4, 0, 0, 0, 1, 695939, 122587, 34464,
9929513, 178, 153, 9822208, 9126521, 49761, 0, 611409, 620332, 600838, 37800, 730, 1440, 17952, 5, 4, 0, 0, 0, 1, 695939, 122587, 35904,
9947464, 179, 153, 9822208, 9126521, 49761, 0, 611409, 620332, 600838, 37800, 730, 1440, 17952, 5, 4, 0, 0, 0, 1, 695939, 122587, 37344,
9965416, 180, 153, 9822208, 9126521, 49761, 0, 611409, 620332, 600838, 37800, 730, 1440, 17952, 5, 4, 0, 0, 0, 1, 695939, 122587, 38784,
9983367, 181, 153, 9822208, 9126521, 49761, 0, 611409, 620332, 600838, 37800, 730, 1440, 17952, 5, 4, 0, 0, 0, 1, 695939, 122587, 40224,
10019270, 182, 153, 9822208, 9126521, 49761, 0, 611409, 620332, 600838, 37800, 730, 1440, 17952, 7, 4, 0, 0, 0, 1, 695939, 122587, 39272,
10037222, 183, 153, 9822208, 9126521, 49761, 0, 611409, 620332, 600838, 37800, 730, 1440, 17952, 7, 4, 0, 0, 0, 1, 695939, 122587, 40712,
10055173, 184, 153, 9822208, 9126521, 49761, 0, 611409, 620332, 600838, 37800, 730, 1440, 17952, 7, 4, 0, 0, 0, 1, 695939, 122587, 42152,
10073124, 185, 153, 9822208, 9126521, 49761, 0, 611409, 620332, 600838, 37800, 730, 1440, 17952, 7, 4, 0, 0, 0, 1, 695939, 122587, 43592,
10091076, 186, 153, 9822208, 9126521, 49761, 0, 611409, 620332, 600838, 37800, 730, 1440, 17952, 7, 4, 0, 1, 0, 1, 695939, 122587, 43755,
10109027, 187, 153, 9822208, 9126521, 49761, 0, 611409, 620332, 600838, 37800, 730, 1440, 17952, 7, 4, 0, 1, 0, 1, 695939, 122587, 43810,
10282992, 187, 155, 10282992, 9671587, 49761, 0, 611405, 619217, 600838, 15826, 730, 1440, 17920, 7, 6, 0, 1, 0, 1, 695939, 122587, 42260,
10303978, 187, 156, 10303978, 9671587, 49761, 0, 611405, 619217, 600838, 15826, 730, 1440, 17920, 7, 6, 0, 1, 0, 1, 695939, 122587, 40820,
10354930, 187, 161, 10354930, 9671587, 49761, 0, 677327, 626480, 600838, 27204, 730, 1440, 18130, 7, 6, 0, 1, 0, 1, 677327, 122587, 33620,
